system_id,seed,model_id,judge_id,calibration_bad_rate,test_bad_rate,test_event_far_mean,uses_test_labels_for_scoring
cstr,3,gradient_boosted_narx,conservative_low_coverage_judge,0.05357142857142857,0.1,0.0,False
cstr,3,gradient_boosted_narx,disagreement_only,0.05357142857142857,0.1,0.19642857142857142,False
cstr,3,gradient_boosted_narx,ensemble_disagreement_threshold,0.05357142857142857,0.1,0.19642857142857142,False
cstr,3,gradient_boosted_narx,invariant_only,0.05357142857142857,0.1,0.0,False
cstr,3,gradient_boosted_narx,isotonic_calibrated_judge,0.05357142857142857,0.1,0.0,False
cstr,3,gradient_boosted_narx,learned_error_classifier,0.05357142857142857,0.1,0.0,False
cstr,3,gradient_boosted_narx,logistic_calibrated_judge,0.05357142857142857,0.1,0.0,False
cstr,3,gradient_boosted_narx,quantile_rule_judge,0.05357142857142857,0.1,0.0,False
cstr,3,gradient_boosted_narx,random_baseline,0.05357142857142857,0.1,0.14285714285714285,False
cstr,3,gradient_boosted_narx,rank_normalized_linear,0.05357142857142857,0.1,0.0,False
